polarity,subjectivity,Time 
0.027033730158730153,0.275984126984127,18-02-24-07-10
0.027033730158730153,0.275984126984127,18-02-24-07-11
0.027033730158730153,0.275984126984127,18-02-24-07-12
0.027033730158730153,0.275984126984127,18-02-24-07-13
0.027033730158730153,0.275984126984127,18-02-24-07-14
0.027033730158730153,0.275984126984127,18-02-24-07-15
0.027033730158730153,0.275984126984127,18-02-24-07-16
0.027033730158730153,0.275984126984127,18-02-24-07-17
0.027033730158730153,0.275984126984127,18-02-24-07-18
0.02703373015873016,0.2636984126984127,18-02-24-07-19
0.02703373015873016,0.2636984126984127,18-02-24-07-20
0.02703373015873016,0.2636984126984127,18-02-24-07-21
0.02703373015873016,0.2636984126984127,18-02-24-07-22
0.02703373015873016,0.2636984126984127,18-02-24-07-23
0.02703373015873016,0.2636984126984127,18-02-24-07-24
0.02703373015873016,0.2636984126984127,18-02-24-07-25
0.02703373015873016,0.2636984126984127,18-02-24-07-26
0.02703373015873016,0.2636984126984127,18-02-24-07-27
0.02703373015873016,0.2636984126984127,18-02-24-07-28
0.02703373015873016,0.2636984126984127,18-02-24-07-29
0.02703373015873016,0.2636984126984127,18-02-24-07-30
0.02703373015873016,0.2636984126984127,18-02-24-07-31
0.02703373015873016,0.2636984126984127,18-02-24-07-32
0.02703373015873016,0.2636984126984127,18-02-24-07-33
0.02703373015873016,0.2636984126984127,18-02-24-07-34
0.02703373015873016,0.2636984126984127,18-02-24-07-35
0.02703373015873016,0.2636984126984127,18-02-24-07-36
0.02703373015873016,0.2636984126984127,18-02-24-07-37
0.02703373015873016,0.2636984126984127,18-02-24-07-38
0.02703373015873016,0.2636984126984127,18-02-24-07-39
0.02703373015873016,0.2636984126984127,18-02-24-07-40
0.02703373015873016,0.2636984126984127,18-02-24-07-41
0.02703373015873016,0.2636984126984127,18-02-24-07-42
0.02703373015873016,0.2636984126984127,18-02-24-07-43
0.02703373015873016,0.2636984126984127,18-02-24-07-44
0.02703373015873016,0.2636984126984127,18-02-24-07-45
0.02703373015873016,0.2636984126984127,18-02-24-07-46
0.02703373015873016,0.2636984126984127,18-02-24-07-47
0.02703373015873016,0.2636984126984127,18-02-24-07-48
0.02703373015873016,0.2636984126984127,18-02-24-07-49
0.02703373015873016,0.2636984126984127,18-02-24-07-50
0.02703373015873016,0.2636984126984127,18-02-24-07-51
0.02703373015873016,0.2636984126984127,18-02-24-07-52
0.02703373015873016,0.2636984126984127,18-02-24-07-53
0.02703373015873016,0.2636984126984127,18-02-24-07-54
0.02703373015873016,0.2636984126984127,18-02-24-07-55
0.02703373015873016,0.2636984126984127,18-02-24-07-56
0.02703373015873016,0.2636984126984127,18-02-24-07-57
0.02703373015873016,0.2636984126984127,18-02-24-07-58
0.02703373015873016,0.2636984126984127,18-02-24-07-59
0.02703373015873016,0.2636984126984127,18-02-24-08-00
0.02703373015873016,0.2636984126984127,18-02-24-08-01
0.02703373015873016,0.2636984126984127,18-02-24-08-02
0.02703373015873016,0.2636984126984127,18-02-24-08-03
0.02703373015873016,0.2636984126984127,18-02-24-08-04
0.02703373015873016,0.2636984126984127,18-02-24-08-05
0.02703373015873016,0.2636984126984127,18-02-24-08-06
0.02703373015873016,0.2636984126984127,18-02-24-08-07
0.02703373015873016,0.2636984126984127,18-02-24-08-08
0.02703373015873016,0.2636984126984127,18-02-24-08-09
0.02703373015873016,0.2636984126984127,18-02-24-08-10
0.02703373015873016,0.2636984126984127,18-02-24-08-11
0.008283730158730155,0.2436984126984127,18-02-24-08-12
0.008283730158730155,0.2436984126984127,18-02-24-08-13
0.008283730158730155,0.2436984126984127,18-02-24-08-14
-0.0034940476190476223,0.22747619047619047,18-02-24-08-15
-0.0034940476190476223,0.22747619047619047,18-02-24-08-16
-0.0034940476190476223,0.22747619047619047,18-02-24-08-17
-0.0034940476190476223,0.22747619047619047,18-02-24-08-18
-0.0034940476190476223,0.22747619047619047,18-02-24-08-19
-0.0034940476190476223,0.22747619047619047,18-02-24-08-20
-0.0034940476190476223,0.22747619047619047,18-02-24-08-21
-0.0034940476190476223,0.22747619047619047,18-02-24-08-22
-0.0034940476190476223,0.22747619047619047,18-02-24-08-23
-0.0034940476190476223,0.22747619047619047,18-02-24-08-24
-0.0034940476190476223,0.22747619047619047,18-02-24-08-25
-0.0034940476190476223,0.22747619047619047,18-02-24-08-26
-0.0034940476190476223,0.22747619047619047,18-02-24-08-27
-0.0034940476190476223,0.22747619047619047,18-02-24-08-28
-0.0034940476190476223,0.22747619047619047,18-02-24-08-29
-0.0034940476190476223,0.22747619047619047,18-02-24-08-30
-0.0034940476190476223,0.19997619047619047,18-02-24-08-31
-0.0034940476190476223,0.19997619047619047,18-02-24-08-32
-0.0034940476190476223,0.19997619047619047,18-02-24-08-33
-0.0034940476190476223,0.19997619047619047,18-02-24-08-34
-0.0034940476190476223,0.19997619047619047,18-02-24-08-35
-0.0034940476190476223,0.19997619047619047,18-02-24-08-36
-0.0034940476190476223,0.19997619047619047,18-02-24-08-37
-0.009716269841269845,0.21153174603174604,18-02-24-08-38
0.030283730158730152,0.23553174603174604,18-02-24-08-39
0.030283730158730152,0.23553174603174604,18-02-24-08-40
0.030283730158730152,0.23553174603174604,18-02-24-08-41
0.030283730158730152,0.23553174603174604,18-02-24-08-42
0.030283730158730152,0.23553174603174604,18-02-24-08-43
0.030283730158730152,0.23553174603174604,18-02-24-08-44
0.030283730158730152,0.23553174603174604,18-02-24-08-45
0.030283730158730152,0.23553174603174604,18-02-24-08-46
0.030283730158730152,0.23553174603174604,18-02-24-08-47
0.03245039682539681,0.24553174603174605,18-02-24-08-48
0.03245039682539681,0.24553174603174605,18-02-24-08-49
0.03245039682539681,0.24553174603174605,18-02-24-08-50
0.03245039682539681,0.24553174603174605,18-02-24-08-51
0.03245039682539681,0.24553174603174605,18-02-24-08-52
0.03245039682539681,0.24553174603174605,18-02-24-08-53
0.03245039682539681,0.24553174603174605,18-02-24-08-54
0.03245039682539681,0.24553174603174605,18-02-24-08-55
0.03245039682539681,0.24553174603174605,18-02-24-08-56
0.03245039682539681,0.24553174603174605,18-02-24-08-57
0.03245039682539681,0.24553174603174605,18-02-24-08-58
0.03245039682539681,0.24553174603174605,18-02-24-08-59
0.03245039682539681,0.24553174603174605,18-02-24-09-00
0.03245039682539681,0.24553174603174605,18-02-24-09-01
0.03245039682539681,0.24553174603174605,18-02-24-09-02
0.03245039682539681,0.24553174603174605,18-02-24-09-03
0.03245039682539681,0.24553174603174605,18-02-24-09-04
0.03245039682539681,0.24553174603174605,18-02-24-09-05
0.03245039682539681,0.24553174603174605,18-02-24-09-06
0.03245039682539681,0.24553174603174605,18-02-24-09-07
0.03245039682539681,0.24553174603174605,18-02-24-09-08
0.03245039682539681,0.24553174603174605,18-02-24-09-09
0.03245039682539681,0.24553174603174605,18-02-24-09-10
0.03245039682539681,0.24553174603174605,18-02-24-09-11
0.03245039682539681,0.24553174603174605,18-02-24-09-12
0.03245039682539681,0.24553174603174605,18-02-24-09-13
0.03245039682539681,0.24553174603174605,18-02-24-09-14
0.03245039682539681,0.24553174603174605,18-02-24-09-15
0.030672619047619046,0.23597619047619045,18-02-24-09-16
0.030672619047619046,0.23597619047619045,18-02-24-09-17
0.030672619047619046,0.23597619047619045,18-02-24-09-18
0.030672619047619046,0.23597619047619045,18-02-24-09-19
0.030672619047619046,0.23597619047619045,18-02-24-09-20
0.030672619047619046,0.23597619047619045,18-02-24-09-21
0.030672619047619046,0.23597619047619045,18-02-24-09-22
0.030672619047619046,0.23597619047619045,18-02-24-09-23
0.030672619047619046,0.23597619047619045,18-02-24-09-24
0.030672619047619046,0.23597619047619045,18-02-24-09-25
0.030672619047619046,0.23597619047619045,18-02-24-09-26
0.030672619047619046,0.23597619047619045,18-02-24-09-27
0.030672619047619046,0.23597619047619045,18-02-24-09-28
0.030672619047619046,0.23597619047619045,18-02-24-09-29
0.030672619047619046,0.23597619047619045,18-02-24-09-30
0.030672619047619046,0.23597619047619045,18-02-24-09-31
0.030672619047619046,0.23597619047619045,18-02-24-09-32
0.030672619047619046,0.23597619047619045,18-02-24-09-33
0.030672619047619046,0.23597619047619045,18-02-24-09-34
0.030672619047619046,0.23597619047619045,18-02-24-09-35
0.030672619047619046,0.23597619047619045,18-02-24-09-36
0.030672619047619046,0.23597619047619045,18-02-24-09-37
0.030672619047619046,0.23597619047619045,18-02-24-09-38
0.030672619047619046,0.23597619047619045,18-02-24-09-39
0.030672619047619046,0.23597619047619045,18-02-24-09-40
0.030672619047619046,0.23597619047619045,18-02-24-09-41
0.030672619047619046,0.23597619047619045,18-02-24-09-42
0.030672619047619046,0.23597619047619045,18-02-24-09-43
0.030672619047619046,0.23597619047619045,18-02-24-09-44
0.030672619047619046,0.23597619047619045,18-02-24-09-45
0.030672619047619046,0.23597619047619045,18-02-24-09-46
0.030672619047619046,0.23597619047619045,18-02-24-09-47
0.030672619047619046,0.23597619047619045,18-02-24-09-48
0.030672619047619046,0.23597619047619045,18-02-24-09-49
0.030672619047619046,0.23597619047619045,18-02-24-09-50
0.030672619047619046,0.23597619047619045,18-02-24-09-51
0.030672619047619046,0.23597619047619045,18-02-24-09-52
0.030672619047619046,0.23597619047619045,18-02-24-09-53
0.030672619047619046,0.23597619047619045,18-02-24-09-54
0.030672619047619046,0.23597619047619045,18-02-24-09-55
0.030672619047619046,0.23597619047619045,18-02-24-09-56
0.030672619047619046,0.23597619047619045,18-02-24-09-57
0.0441271645021645,0.25215800865800864,18-02-24-09-58
0.0441271645021645,0.25215800865800864,18-02-24-09-59
0.0441271645021645,0.25215800865800864,18-02-24-10-00
0.0441271645021645,0.25215800865800864,18-02-24-10-01
0.0441271645021645,0.25215800865800864,18-02-24-10-02
0.0441271645021645,0.25215800865800864,18-02-24-10-03
0.0441271645021645,0.25215800865800864,18-02-24-10-04
0.0441271645021645,0.25215800865800864,18-02-24-10-05
0.0441271645021645,0.25215800865800864,18-02-24-10-06
0.049127164502164505,0.22715800865800864,18-02-24-10-07
0.049127164502164505,0.22715800865800864,18-02-24-10-08
0.049127164502164505,0.22715800865800864,18-02-24-10-09
0.049127164502164505,0.22715800865800864,18-02-24-10-10
0.049127164502164505,0.22715800865800864,18-02-24-10-11
0.049127164502164505,0.22715800865800864,18-02-24-10-12
0.049127164502164505,0.22715800865800864,18-02-24-10-13
0.049127164502164505,0.22715800865800864,18-02-24-10-14
0.049127164502164505,0.22715800865800864,18-02-24-10-15
0.049127164502164505,0.22715800865800864,18-02-24-10-16
0.049127164502164505,0.22715800865800864,18-02-24-10-17
0.049127164502164505,0.22715800865800864,18-02-24-10-18
0.049127164502164505,0.22715800865800864,18-02-24-10-19
0.049127164502164505,0.22715800865800864,18-02-24-10-20
0.049127164502164505,0.22715800865800864,18-02-24-10-21
0.049127164502164505,0.22715800865800864,18-02-24-10-22
0.049127164502164505,0.22715800865800864,18-02-24-10-23
0.049127164502164505,0.22715800865800864,18-02-24-10-24
0.049127164502164505,0.22715800865800864,18-02-24-10-25
0.049127164502164505,0.22715800865800864,18-02-24-10-26
0.049127164502164505,0.22715800865800864,18-02-24-10-27
0.049127164502164505,0.22715800865800864,18-02-24-10-28
0.049127164502164505,0.22715800865800864,18-02-24-10-29
0.049127164502164505,0.22715800865800864,18-02-24-10-30
0.049127164502164505,0.22715800865800864,18-02-24-10-31
0.049127164502164505,0.22715800865800864,18-02-24-10-32
0.049127164502164505,0.22715800865800864,18-02-24-10-33
0.049127164502164505,0.22715800865800864,18-02-24-10-34
0.049127164502164505,0.22715800865800864,18-02-24-10-35
0.049127164502164505,0.22715800865800864,18-02-24-10-36
0.049127164502164505,0.22715800865800864,18-02-24-10-37
0.049127164502164505,0.22715800865800864,18-02-24-10-38
0.049127164502164505,0.22715800865800864,18-02-24-10-39
0.049127164502164505,0.22715800865800864,18-02-24-10-40
0.049127164502164505,0.22715800865800864,18-02-24-10-41
0.049127164502164505,0.22715800865800864,18-02-24-10-42
0.049127164502164505,0.22715800865800864,18-02-24-10-43
0.049127164502164505,0.22715800865800864,18-02-24-10-44
0.049127164502164505,0.22715800865800864,18-02-24-10-45
0.049127164502164505,0.22715800865800864,18-02-24-10-46
0.049127164502164505,0.22715800865800864,18-02-24-10-47
0.049127164502164505,0.22715800865800864,18-02-24-10-48
0.049127164502164505,0.22715800865800864,18-02-24-10-49
0.049127164502164505,0.22715800865800864,18-02-24-10-50
0.049127164502164505,0.22715800865800864,18-02-24-10-51
0.049127164502164505,0.22715800865800864,18-02-24-10-52
0.049127164502164505,0.22715800865800864,18-02-24-10-53
0.049127164502164505,0.22715800865800864,18-02-24-10-54
0.049127164502164505,0.22715800865800864,18-02-24-10-55
0.049127164502164505,0.22715800865800864,18-02-24-10-56
0.049127164502164505,0.22715800865800864,18-02-24-10-57
0.049127164502164505,0.22715800865800864,18-02-24-10-58
0.049127164502164505,0.22715800865800864,18-02-24-10-59
0.049127164502164505,0.22715800865800864,18-02-24-11-00
0.049127164502164505,0.22715800865800864,18-02-24-11-01
0.049127164502164505,0.22715800865800864,18-02-24-11-02
0.049127164502164505,0.22715800865800864,18-02-24-11-03
0.049127164502164505,0.22715800865800864,18-02-24-11-04
0.049127164502164505,0.22715800865800864,18-02-24-11-05
0.049127164502164505,0.22715800865800864,18-02-24-11-06
0.049127164502164505,0.22715800865800864,18-02-24-11-07
0.049127164502164505,0.22715800865800864,18-02-24-11-08
0.049127164502164505,0.22715800865800864,18-02-24-11-09
0.049127164502164505,0.22715800865800864,18-02-24-11-10
0.049127164502164505,0.22715800865800864,18-02-24-11-11
0.049127164502164505,0.22715800865800864,18-02-24-11-12
0.049127164502164505,0.22715800865800864,18-02-24-11-13
0.049127164502164505,0.22715800865800864,18-02-24-11-14
0.049127164502164505,0.22715800865800864,18-02-24-11-15
0.049127164502164505,0.22715800865800864,18-02-24-11-16
0.049127164502164505,0.22715800865800864,18-02-24-11-17
0.049127164502164505,0.22715800865800864,18-02-24-11-18
0.049127164502164505,0.22715800865800864,18-02-24-11-19
0.049127164502164505,0.22715800865800864,18-02-24-11-20
0.049127164502164505,0.22715800865800864,18-02-24-11-21
0.049127164502164505,0.22715800865800864,18-02-24-11-22
0.049127164502164505,0.22715800865800864,18-02-24-11-23
0.049127164502164505,0.22715800865800864,18-02-24-11-24
0.049127164502164505,0.22715800865800864,18-02-24-11-25
0.049127164502164505,0.22715800865800864,18-02-24-11-26
0.049127164502164505,0.22715800865800864,18-02-24-11-27
0.049127164502164505,0.22715800865800864,18-02-24-11-28
0.049127164502164505,0.22715800865800864,18-02-24-11-29
0.049127164502164505,0.22715800865800864,18-02-24-11-30
0.049127164502164505,0.22715800865800864,18-02-24-11-31
0.049127164502164505,0.22715800865800864,18-02-24-11-32
0.049127164502164505,0.22715800865800864,18-02-24-11-33
0.049127164502164505,0.22715800865800864,18-02-24-11-34
0.049127164502164505,0.22715800865800864,18-02-24-11-35
0.049127164502164505,0.22715800865800864,18-02-24-11-36
0.049127164502164505,0.22715800865800864,18-02-24-11-37
0.049127164502164505,0.22715800865800864,18-02-24-11-38
0.049127164502164505,0.22715800865800864,18-02-24-11-39
0.049127164502164505,0.22715800865800864,18-02-24-11-40
0.049127164502164505,0.22715800865800864,18-02-24-11-41
0.049127164502164505,0.22715800865800864,18-02-24-11-42
0.049127164502164505,0.22715800865800864,18-02-24-11-43
0.049127164502164505,0.22715800865800864,18-02-24-11-44
0.049127164502164505,0.22715800865800864,18-02-24-11-45
0.049127164502164505,0.22715800865800864,18-02-24-11-46
0.049127164502164505,0.22715800865800864,18-02-24-11-47
0.049127164502164505,0.22715800865800864,18-02-24-11-48
0.049127164502164505,0.22715800865800864,18-02-24-11-49
0.049127164502164505,0.22715800865800864,18-02-24-11-50
0.049127164502164505,0.22715800865800864,18-02-24-11-51
0.03312716450216449,0.25515800865800864,18-02-24-11-52
0.03312716450216449,0.25515800865800864,18-02-24-11-53
0.03312716450216449,0.25515800865800864,18-02-24-11-54
0.03312716450216449,0.25515800865800864,18-02-24-11-55
0.03312716450216449,0.25515800865800864,18-02-24-11-56
0.03312716450216449,0.25515800865800864,18-02-24-11-57
0.03312716450216449,0.25515800865800864,18-02-24-11-58
0.03312716450216449,0.25515800865800864,18-02-24-11-59
0.03312716450216449,0.25515800865800864,18-02-24-12-00
0.03312716450216449,0.25515800865800864,18-02-24-12-01
0.03312716450216449,0.25515800865800864,18-02-24-12-02
0.03312716450216449,0.25515800865800864,18-02-24-12-03
0.03312716450216449,0.25515800865800864,18-02-24-12-04
0.03312716450216449,0.25515800865800864,18-02-24-12-05
0.03312716450216449,0.25515800865800864,18-02-24-12-06
0.03312716450216449,0.25515800865800864,18-02-24-12-07
0.03312716450216449,0.25515800865800864,18-02-24-12-08
0.03312716450216449,0.25515800865800864,18-02-24-12-09
0.03312716450216449,0.25515800865800864,18-02-24-12-10
0.03312716450216449,0.25515800865800864,18-02-24-12-11
0.03312716450216449,0.25515800865800864,18-02-24-12-12
0.03312716450216449,0.25515800865800864,18-02-24-12-13
0.03312716450216449,0.25515800865800864,18-02-24-12-14
0.03312716450216449,0.25515800865800864,18-02-24-12-15
0.03312716450216449,0.25515800865800864,18-02-24-12-16
0.03312716450216449,0.25515800865800864,18-02-24-12-17
0.03312716450216449,0.25515800865800864,18-02-24-12-18
0.03312716450216449,0.25515800865800864,18-02-24-12-19
0.03312716450216449,0.25515800865800864,18-02-24-12-20
0.03312716450216449,0.25515800865800864,18-02-24-12-21
0.03312716450216449,0.25515800865800864,18-02-24-12-22
0.03312716450216449,0.25515800865800864,18-02-24-12-23
0.03312716450216449,0.25515800865800864,18-02-24-12-24
0.03312716450216449,0.25515800865800864,18-02-24-12-25
0.03312716450216449,0.25515800865800864,18-02-24-12-26
0.03312716450216449,0.25515800865800864,18-02-24-12-27
0.03312716450216449,0.25515800865800864,18-02-24-12-28
0.03312716450216449,0.25515800865800864,18-02-24-12-29
0.03312716450216449,0.25515800865800864,18-02-24-12-30
0.03312716450216449,0.25515800865800864,18-02-24-12-31
0.03312716450216449,0.25515800865800864,18-02-24-12-32
0.03312716450216449,0.25515800865800864,18-02-24-12-33
0.03312716450216449,0.25515800865800864,18-02-24-12-34
0.03312716450216449,0.25515800865800864,18-02-24-12-35
0.03312716450216449,0.25515800865800864,18-02-24-12-36
0.03312716450216449,0.25515800865800864,18-02-24-12-37
0.03312716450216449,0.25515800865800864,18-02-24-12-38
0.03312716450216449,0.25515800865800864,18-02-24-12-39
0.03312716450216449,0.25515800865800864,18-02-24-12-40
0.03312716450216449,0.25515800865800864,18-02-24-12-41
0.03312716450216449,0.25515800865800864,18-02-24-12-42
0.03312716450216449,0.25515800865800864,18-02-24-12-43
0.03312716450216449,0.25515800865800864,18-02-24-12-44
0.03312716450216449,0.25515800865800864,18-02-24-12-45
0.03312716450216449,0.25515800865800864,18-02-24-12-46
0.03312716450216449,0.25515800865800864,18-02-24-12-47
0.03312716450216449,0.25515800865800864,18-02-24-12-48
0.03312716450216449,0.25515800865800864,18-02-24-12-49
0.03312716450216449,0.25515800865800864,18-02-24-12-50
0.03312716450216449,0.25515800865800864,18-02-24-12-51
0.03312716450216449,0.25515800865800864,18-02-24-12-52
0.03312716450216449,0.25515800865800864,18-02-24-12-53
0.03312716450216449,0.25515800865800864,18-02-24-12-54
0.03312716450216449,0.25515800865800864,18-02-24-12-55
0.03312716450216449,0.25515800865800864,18-02-24-12-56
0.03312716450216449,0.25515800865800864,18-02-24-12-57
0.03312716450216449,0.25515800865800864,18-02-24-12-58
0.03312716450216449,0.25515800865800864,18-02-24-12-59
0.03312716450216449,0.25515800865800864,18-02-24-13-00
0.0331271645021645,0.25515800865800864,18-02-24-13-01
0.0331271645021645,0.25515800865800864,18-02-24-13-02
0.0331271645021645,0.25515800865800864,18-02-24-13-03
0.0331271645021645,0.25515800865800864,18-02-24-13-04
0.0331271645021645,0.25515800865800864,18-02-24-13-05
0.0331271645021645,0.25515800865800864,18-02-24-13-06
0.0331271645021645,0.25515800865800864,18-02-24-13-07
0.0331271645021645,0.25515800865800864,18-02-24-13-08
0.0331271645021645,0.25515800865800864,18-02-24-13-09
0.0331271645021645,0.25515800865800864,18-02-24-13-10
0.0331271645021645,0.25515800865800864,18-02-24-13-11
0.0331271645021645,0.25515800865800864,18-02-24-13-12
0.0331271645021645,0.25515800865800864,18-02-24-13-13
0.0331271645021645,0.25515800865800864,18-02-24-13-14
0.0331271645021645,0.25515800865800864,18-02-24-13-15
0.0331271645021645,0.25515800865800864,18-02-24-13-16
0.0331271645021645,0.25515800865800864,18-02-24-13-17
0.0331271645021645,0.25515800865800864,18-02-24-13-18
0.0331271645021645,0.25515800865800864,18-02-24-13-19
0.0331271645021645,0.25515800865800864,18-02-24-13-20
0.0331271645021645,0.25515800865800864,18-02-24-13-21
0.0331271645021645,0.25515800865800864,18-02-24-13-22
0.06407954545454544,0.23334848484848486,18-02-24-13-23
0.06407954545454544,0.23334848484848486,18-02-24-13-24
0.06407954545454544,0.23334848484848486,18-02-24-13-25
0.06407954545454544,0.23334848484848486,18-02-24-13-26
0.06407954545454544,0.23334848484848486,18-02-24-13-27
0.06407954545454544,0.23334848484848486,18-02-24-13-28
0.06407954545454544,0.23334848484848486,18-02-24-13-29
0.06407954545454544,0.23334848484848486,18-02-24-13-30
0.06407954545454544,0.23334848484848486,18-02-24-13-31
0.06407954545454544,0.23334848484848486,18-02-24-13-32
0.06407954545454544,0.23334848484848486,18-02-24-13-33
0.06407954545454544,0.23334848484848486,18-02-24-13-34
0.06407954545454544,0.23334848484848486,18-02-24-13-35
0.06407954545454544,0.23334848484848486,18-02-24-13-36
0.06407954545454544,0.23334848484848486,18-02-24-13-37
0.06407954545454544,0.23334848484848486,18-02-24-13-38
0.06407954545454544,0.23334848484848486,18-02-24-13-39
0.06407954545454544,0.23334848484848486,18-02-24-13-40
0.06407954545454544,0.23334848484848486,18-02-24-13-41
0.06407954545454544,0.23334848484848486,18-02-24-13-42
0.06407954545454544,0.23334848484848486,18-02-24-13-43
0.06407954545454544,0.23334848484848486,18-02-24-13-44
0.06407954545454544,0.23334848484848486,18-02-24-13-45
0.06407954545454544,0.23334848484848486,18-02-24-13-46
0.06407954545454544,0.23334848484848486,18-02-24-13-47
0.06407954545454544,0.23334848484848486,18-02-24-13-48
0.06407954545454544,0.23334848484848486,18-02-24-13-49
0.06407954545454544,0.23334848484848486,18-02-24-13-50
0.06407954545454544,0.23334848484848486,18-02-24-13-51
0.06407954545454544,0.23334848484848486,18-02-24-13-52
0.06407954545454544,0.23334848484848486,18-02-24-13-53
0.06407954545454544,0.23334848484848486,18-02-24-13-54
0.06407954545454544,0.23334848484848486,18-02-24-13-55
0.06407954545454544,0.23334848484848486,18-02-24-13-56
0.06407954545454544,0.23334848484848486,18-02-24-13-57
0.06407954545454544,0.23334848484848486,18-02-24-13-58
0.06407954545454544,0.23334848484848486,18-02-24-13-59
0.06407954545454544,0.23334848484848486,18-02-24-14-00
0.06407954545454544,0.23334848484848486,18-02-24-14-01
0.06407954545454544,0.23334848484848486,18-02-24-14-02
0.06407954545454544,0.23334848484848486,18-02-24-14-03
0.06407954545454544,0.23334848484848486,18-02-24-14-04
0.06407954545454544,0.23334848484848486,18-02-24-14-05
0.06407954545454544,0.23334848484848486,18-02-24-14-06
0.06407954545454544,0.23334848484848486,18-02-24-14-07
0.06407954545454544,0.23334848484848486,18-02-24-14-08
0.06407954545454544,0.23334848484848486,18-02-24-14-09
0.06407954545454544,0.23334848484848486,18-02-24-14-10
0.06407954545454544,0.23334848484848486,18-02-24-14-11
0.06407954545454544,0.23334848484848486,18-02-24-14-12
0.06407954545454544,0.23334848484848486,18-02-24-14-13
0.06407954545454544,0.23334848484848486,18-02-24-14-14
0.06407954545454544,0.23334848484848486,18-02-24-14-15
0.03979383116883116,0.268491341991342,18-02-24-14-16
0.03979383116883116,0.268491341991342,18-02-24-14-17
0.03979383116883116,0.268491341991342,18-02-24-14-18
0.03979383116883116,0.268491341991342,18-02-24-14-19
0.03979383116883116,0.268491341991342,18-02-24-14-20
0.09907954545454543,0.2573484848484848,18-02-24-14-21
0.09907954545454543,0.2573484848484848,18-02-24-14-22
0.09907954545454543,0.2573484848484848,18-02-24-14-23
0.09907954545454543,0.2573484848484848,18-02-24-14-24
0.09907954545454543,0.2573484848484848,18-02-24-14-25
0.09907954545454543,0.2573484848484848,18-02-24-14-26
0.09907954545454543,0.2573484848484848,18-02-24-14-27
0.09907954545454543,0.2573484848484848,18-02-24-14-28
0.09907954545454543,0.2573484848484848,18-02-24-14-29
0.09907954545454543,0.2573484848484848,18-02-24-14-30
0.09907954545454543,0.2573484848484848,18-02-24-14-31
0.09907954545454543,0.2573484848484848,18-02-24-14-32
0.09907954545454543,0.2573484848484848,18-02-24-14-33
0.09079383116883116,0.264491341991342,18-02-24-14-34
0.05079383116883116,0.24049134199134198,18-02-24-14-35
0.05079383116883116,0.24049134199134198,18-02-24-14-36
0.05079383116883116,0.24049134199134198,18-02-24-14-37
0.05079383116883116,0.24049134199134198,18-02-24-14-38
0.05079383116883116,0.24049134199134198,18-02-24-14-39
0.05079383116883116,0.24049134199134198,18-02-24-14-40
0.05079383116883116,0.24049134199134198,18-02-24-14-41
0.05079383116883116,0.24049134199134198,18-02-24-14-42
0.05079383116883116,0.24049134199134198,18-02-24-14-43
0.05079383116883116,0.24049134199134198,18-02-24-14-44
0.05079383116883116,0.24049134199134198,18-02-24-14-45
0.05079383116883116,0.24049134199134198,18-02-24-14-46
0.05079383116883116,0.24049134199134198,18-02-24-14-47
0.05079383116883116,0.24049134199134198,18-02-24-14-48
0.05079383116883116,0.24049134199134198,18-02-24-14-49
0.05079383116883116,0.24049134199134198,18-02-24-14-50
0.05079383116883116,0.24049134199134198,18-02-24-14-51
0.05079383116883116,0.24049134199134198,18-02-24-14-52
0.05079383116883116,0.24049134199134198,18-02-24-14-53
0.05079383116883116,0.24049134199134198,18-02-24-14-54
0.05079383116883116,0.24049134199134198,18-02-24-14-55
0.05079383116883116,0.24049134199134198,18-02-24-14-56
0.05079383116883116,0.24049134199134198,18-02-24-14-57
0.05079383116883116,0.24049134199134198,18-02-24-14-58
0.05079383116883116,0.24049134199134198,18-02-24-14-59
0.05079383116883116,0.24049134199134198,18-02-24-15-00
0.05079383116883116,0.24049134199134198,18-02-24-15-01
0.05079383116883116,0.24049134199134198,18-02-24-15-02
0.05079383116883116,0.24049134199134198,18-02-24-15-03
0.05079383116883116,0.24049134199134198,18-02-24-15-04
0.05079383116883116,0.24049134199134198,18-02-24-15-05
0.05079383116883116,0.24049134199134198,18-02-24-15-06
0.05079383116883116,0.24049134199134198,18-02-24-15-07
0.05079383116883116,0.24049134199134198,18-02-24-15-08
0.05079383116883116,0.24049134199134198,18-02-24-15-09
0.05079383116883116,0.24049134199134198,18-02-24-15-10
0.05079383116883116,0.24049134199134198,18-02-24-15-11
0.05079383116883116,0.24049134199134198,18-02-24-15-12
0.07679383116883115,0.264491341991342,18-02-24-15-13
0.07679383116883115,0.264491341991342,18-02-24-15-14
0.07679383116883115,0.264491341991342,18-02-24-15-15
0.07679383116883115,0.264491341991342,18-02-24-15-16
0.07679383116883115,0.264491341991342,18-02-24-15-17
0.07679383116883115,0.264491341991342,18-02-24-15-18
0.07679383116883115,0.264491341991342,18-02-24-15-19
0.07679383116883115,0.264491341991342,18-02-24-15-20
0.07679383116883115,0.264491341991342,18-02-24-15-21
0.07679383116883115,0.264491341991342,18-02-24-15-22
0.07679383116883115,0.264491341991342,18-02-24-15-23
0.07679383116883115,0.264491341991342,18-02-24-15-24
0.07679383116883115,0.264491341991342,18-02-24-15-25
0.07679383116883115,0.264491341991342,18-02-24-15-26
0.07679383116883115,0.264491341991342,18-02-24-15-27
